maybe you've thought about them , too .	所以 , 你知道 , 很棒 。
but what we were really thinking about is that most of the time , bacteria don't live by themselves , they live in incredible mixtures , with hundreds or thousands of other species of bacteria .	但 , 我們知道 , 我們知道 , 我們知道 , 我們有一件事 , 我們有一件事 , 但我們在19000000000000000000000000000000年 ,
i became an expert witness for one of the guards , sergeant chip frederick , and in that position , i had access to the dozen investigative reports .	我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 。
this siftable is configured to show video , and if i tilt it in one direction , it'll roll the video this way ; if i tilt it the other way it rolls it backwards .	所以 , 基本上 , 基本上上 , 一件事 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
minutes before the camera was turned on , they approached a palestinian family that was working their land and told them that they have to leave the land , because this land belongs to the jewish settlers .	在19年 , 美國 , 美國人 , 美國人 , 美國人 , 當時 , 來來來來來來來 , 一條件 , 一件 。
there were these particles in breast milk that were found already in the 1930s called human milk oligosaccharides , but their function remained a mystery for decades and decades after their initial discovery .	第二個大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
and the atoms themselves are quite violent , but if you fire lasers that are precisely tuned to the right frequency , an atom will briefly absorb those photons and tend to slow down .	基本上 , 基本上 , 但 , 但 , 但 , 但 , 但我們能能能用了一條件 , 但 , 但 , 但我們能用了一件 。
and we take this utterly for granted , because we're a species that is so at home with language , but you have to realize that even the simplest acts of exchange that we engage in are utterly dependent upon language .	我們在我們在我們所謂的國家 , 我們有大大量 , 我們有大大大大大大的 , 我們能能能能用 , 我們有大大大大大量 , 但我們能用了 。
one movement for the expansion of rights inspires another because the logic is the same , and once that's hammered home , it becomes increasingly uncomfortable to ignore the inconsistency .	大大大大大大大大大大大大大大大大大大大大大大大的 , 我很棒 , 我很棒 , 很棒 。
the second is a rapid shift towards sustainable food systems , investing one percent per year in sustainable intensification and really moving towards implementing and investing in solutions that we already have available today .	幾年 , 幾年 , 大大大大大大大大大大大量 , 我們在19% , 我們在19% , 一件 , 我們有一件 , 我們有有大的 , 我們有有一件 。
now , we think , if a poor country like cuba can have these kind of resources , and we know that they're a poor country , then why can't some of the other wealthier countries , like the united states of america , do the same ?	所以 , 我們知道 , 我們有有大大大大大大的 , 我們能能能能能能能能做 , 我們要做 , 我們要做什麼 ?
and then i remembered a woman who had three children under five who was caring for her elderly parents , and nobody seemed to think that at some stage she might actually need some assistance with childcare , because she wasn't in the paid workforce .	但我說 , 我說 , 我很棒的一件事 , 一件事 , 當時我在199年 , 今天 , 今天 , 今天 , 說: 「 來來來來做了 。
now , at the time that we did this , this received a lot of attention in the press , because it was a really nice way of generating new bone , and we got many , many contacts from different people that were interested in using this .	所以 , 在我們 , 我們在我們在我們在我們所謂的國家 , 我們在我們能能能能能用的 , 我們有一件 , 我們有有一件 , 我們有有一件 , 我們有有大的 。
as the stranger engages the two companions in a philosophical debate and makes ominous predictions about their fates , the reader is suddenly transported to 1st century jerusalem .	幾年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
" you're talking too softly , i'm going to turn up your volume , " which is like having a coworker walk up to you and say , " you're speaking too softly , i'm going to turn up your face . "	你說: 「 你說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「
there was the first time you walked by the open door of a bakery and smelt the bakery air , or the first time you pulled a 20dollar bill out of your old jacket pocket and said , " found money . "	第二年 , 一件事 , 你說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 嗯 。
and back then , you famously said , by calling out human right abuses , you said , " look , there are some situations one simply cannot be neutral about , because when you're neutral , you are an accomplice . "	所以 , 但 , 說: 「 你說: 「 說: 「 你說: 「 你說: 「 說: 「 你說: 「 你說: 「 你說: 「 你是說: 「 你會做 。
in 2007 i went to liberia , where a group of my friends and i did an independent , selffunded film , still in progress , on a very legendary and brutal warlord named general butt naked .	幾年 , 我開始 , 我開始了一條條件 , 我很棒 , 我有一條件 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
we want to get to the point in our maps of the early universe we can see whether there are any nonlinear effects that are starting to move , to modify , and are giving us a hint about how spacetime itself was actually created at the beginning moments .	我們知道 , 我們知道 , 我們在我們在我們能能能能能能能能能能能能能能做的 , 我們要做 , 我們要做 , 我們要做 。
well , we hear a lot about testing and evaluation , and we have to think carefully when we're testing whether we're evaluating or whether we're weeding , whether we're weeding people out , whether we're making some cut .	我們知道 , 我們知道 , 我們在我們所謂的情況 , 我們在我們所謂的 , 我們在我們所知 , 我們要做 , 我們要做做 。
